annotation_file,image_file,field_id,field_text,ocr_text,similarity_score
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,4,REGION:,REGION:,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,5,DIVISION:,DIVISION:,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,8,TO:,TO:,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,9,FROM:,FROM:,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,10,SUBJECT:,SUBJECT:,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,11,OLOGOLD.XLS,OLOGOLD.XLS,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,12,82252956,822529586,0.9411764705882353
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,15,144/14,144114,0.8333333333333334
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,16,93,93,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,17,K. A. Sparrow,K. A. Sparrow,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,19,D. J. Landro,D. J. Landro,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,20,OLD GOLD MENTHOL LIGHTS & ULTRA LIGHTS 100'S PROGRESS REPORT,OLD GOLD MENTHOL LIGHTS & ULTRA LIGHTS 100'S - PROGRESS REPORT,0.9833333333333333
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,21,(ONLY IF PARTIAL REGION CONTINUE WITH DIVISION (S) SCOPE),{ONLY IF PARTIAL REGION CONTINUE WITH DIVISION(S) SCOPE),0.9734513274336283
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,22,DIVISION NAME:,DIVISION NAME:,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,23,DIVISION NAME:,DIVISION NAME:,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,24,DIVISION NAME:,DIVISION NAME:,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,25,Milw. South,Milw. South,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,26,Milw. North,Milw. North,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,27,DIVISION NAME:,DIVISION NAME:,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,28,DIVISION NAME:,DIVISION NAME:,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,29,DIVISION NAME:,DIVISION NAME:,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,30,# REP,#REP,0.8888888888888888
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,31,# REP,#REP,0.8888888888888888
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,32,# REPS,#REPS,0.9090909090909091
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,33,DIRECT ACCOUNTS AND CHAINS HEADQUARTERED WITHIN THE REGION (15 + STORES) STOCKING NO OLD GOLD MENTHOL LIGHTS OR ULTRA LIGHTS 100'S,"DIRECT ACCOUNTS AND CHAINS HEADQUARTERED WITHIN THE REGION
(15 + STORES) STOCKING NO OLD GOLD MENTHOL LIGHTS OR ULTRA LIGHTS 100'S",1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,40,Page1 of 3 Pages,Page1 of 3 Pages,1.0
./funsd/testing_data/annotations/82252956_2958.json,./funsd/testing_data/images/82252956_2958.png,41,Walgreen Drug,Walgreen Drug,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,0,82253058,82253053,0.875
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,1,LORILLARD,LORILLARD,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,3,FROM:,FROM:,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,4,DATE:,DATE:,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,5,AUG,AUG,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,6,SEPT,SEPT,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,7,OCT,ocT,0.33333333333333337
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,8,NOV,NOV,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,9,MANUFACTURER,MANUFACTURER:,0.96
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,10,BRAND:,BRAND:,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,12,12/ 10/ 36 09: 51,12/10/36  09:51,0.9655172413793104
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,13,317 8450977,T31T 8450071,0.6956521739130435
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,14,001/ 002,Boorioes,0.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,15,COMPETITIVE PRODUCT INTRODUCTION,COMPETITIVE PRODUCT INTRODUCTION,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,16,PROGRESS REPORT,PROGRESS REPORT,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,17,MRS. K. A. SPARROW,"MRS, K. A, SPARROW",0.8888888888888888
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,18,R. J. Reynolds,R. 4. Reynolds,0.9285714285714286
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,19,Camel Menthol,Camel Menthol,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,20,Full Flavor Box and Light Box,Full Flavor Box and Light Box,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,21,TYPE OF PACKINGS:,TYPE OF PACKINGS:,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,22,R. G. Ryan,R.G. Ryan,0.9473684210526316
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,23,12/ 10/ 96,1210/98,0.8
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,24,REPORTING PERIODS:,REPORTING PERIODS:,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,25,(Forward by the 10th of the following month.),(Forward by the 10th of the following month.),1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,26,TEST MARKET GEOGRAPHY,TEST MARKET GEOGRAPHY:,0.9767441860465116
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,27,All of Region 7.,All of Region 7.,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,28,PRICE POINT:,PRICE POINT:,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,29,FULL $ 11.89 P/ V $ (Indicate Distributor's Cost Per Carton),FULL $11.89 PNVE  (indicate Distributor's Cost Per Carton),0.9310344827586207
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,31,carton fixtures in the Camel section. Also placing metal signs and temporary counter displays.,carton fixtures in the Camel section. Also placing metal signs and temporary counter displays.,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,32,SALES FORCE INVOLVEMENT:,SALES FORCE INVOLVEMENT:,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,33,DISTRIBUTORS - ACCEPTANCE/ INTRO TERMS/ INTRO DEALS:,DISTRIBUTORS — ACCEPTANCE/INTRO TERMS/INTRO DEALS:,0.9690721649484536
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,34,Product is being introduced to all Direct: Accounts in the Region. Acceptance is spotty at this time.,Product is being intreduced to all Direct Accounts in the Region. Acceptance is spolty at this time.,0.9751243781094527
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,35,DISTRIBUTOR INVOLVEMENT:,DISTRIBUTOR INVOLVEMENT:,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,36,Assembly of promotional products and shipment to retail Indianapolis Direct Accounts are reported to be receiving B1G1F product.,".«ssernb!g of gnmoﬁuna! products and shipment to retail. Indianapofis Direct Accounts are reported to be
receving81GiFproduct . S",0.8671875
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,37,CHAINS - ACCEPTANCE/ MERCHANDISING ALLOWANCE,CHAINS — ACCEPTANCE/MERCHANDISING ALLOWANCE,0.963855421686747
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,38,Chain acceptance has been very good.,Chain acceptancs has been very good.,0.9722222222222222
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,39,INDEPENDENTS - ACCEPTANCE/ MERCHANDISING ALLOWANCE,INDEPENDENTS ~ ACCEPTANCE/MERCHANDISING ALLOWANCE,0.9583333333333334
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,40,Acceptance is better at high volume locations than at lower volume retail calls.,Acceptance is better at high volume locations than at lower volurne retail calls.,0.9813664596273292
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,41,CAMEL WK1/ FMT,CAMEL WK1/FMT,1.0
./funsd/testing_data/annotations/82253058_3059.json,./funsd/testing_data/images/82253058_3059.png,42,PAGE 1 OF 2,PAGE10FZ2,0.7
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,0,TO:,TO:,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,1,FROM:,FROM:,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,2,SUBJECT:,SUBJECT:,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,3,X,|,0.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,4,PRE-,PRE-,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,5,SELL,SELL,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,6,DISTRIBUTION,DISTRIBUTION,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,7,Sheetz,Sheetz,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,8,18,18,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,9,150,150,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,10,183,183,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,11,21,21,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,12,82,B2,0.5
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,13,106,105,0.6666666666666667
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,14,87,87,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,16,23,23,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,17,35,35,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,18,43,43,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,19,Kroger,|Kroger,0.9230769230769231
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,20,cvs,oS,0.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,21,82253245,82253245,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,22,K. A. Sparrow,"K. A, Sparrow",0.9230769230769231
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,23,R. E. Lane,R. E. Lana,0.9
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,24,SUBMISSION DATE,SUEMISSION DATE,0.9333333333333333
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,25,JUNE 30,JUNE 30,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,26,AUG 11,AUG 11,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,27,SEP 22,SEP 22,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,28,NOV 10,NOV 10,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,29,STYLE LOW PRICE PROGRESS REPORT,STYLE LOW PRICE - PROGRESS REPORT,0.967741935483871
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,31,(Report on June 30 only),(Report on June 30 only),1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,32,Overall pre- sell efforts were successful Retail accounts that previously stocked,"Cverall pre-sell efforts were successful, Retall aceeunts that previously stocked",0.9440993788819876
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,33,Style Full Price accepted the introduction of the low price,Style Full Price accepted the Introduction of the low price,0.9830508474576272
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,34,BIGIF 2 FOR 1:,EIGIF / 2 FOR 1:,0.8571428571428572
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,35,Proved to be an excellent tool for pulling the balance of Style Full Price packs through,Praved to be an excellent tool for pulling the balance of Sg'ls Full Price packs through,0.9545454545454546
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,36,the system. This aided the field greatly during the transition,the systemn. This alded the field greatly during the fransition.,0.9523809523809523
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,37,$ 7.00 CARTON COUPON/ BUYDOWN:,$7.00 CARTON COUPON/BUYDOWN:,0.9824561403508771
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,38,Effective in those retail calls that we could not exchange product out of.,"Effective in those retail calls that we could not exchange product out of,",0.9864864864864865
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,39,Those situations were limited.,Those situations were limited.,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,40,DIRECT ACCOUNTS AND CHAINS HEADQUARTERED WITHIN THE REGION (15+ STORES) STOCKING NO LOW PRICE STYLE,"DIRECT ACCOUNTS AND CHAINS HEADQUARTERED WITHIN THE REGION
{15 + STORES) STOCKING NO LOW PRICE STYLE",0.9849246231155779
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,41,NAME OF ACCOUNT,NAME OF ACCOUNT,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,42,IND/ LOR VOLUME,"INDILOR
VOLUME",0.9285714285714286
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,43,NO. OF STORES,"NO: OF""
STORES",0.8888888888888888
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,44,NAME OF ACCOUNT,‘NAME OF ACCOUNT,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,45,IND/ LOR VOLUME,"IND/LOR
VOLUME",1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,46,NO. OF STORES,"NO! OF
STORES",0.9230769230769231
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,47,M. Maskos & Sons,|M. Maskeos & Sons,0.9411764705882353
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,48,Pollock Candy and Cigar,Pallock Candy and Cigar,0.9565217391304348
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,49,McKeesport Candy Co.,MecKeesport Candy Co.,0.975609756097561
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,50,Sicc Serva,|Sico Serva,0.8571428571428572
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,51,Thrift/ Eckerd,Thrift/Eckerd,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,52,104/ 22,104722,0.8333333333333334
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,53,521/ 42,521142,0.8333333333333334
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,54,137/ 20,13720,0.9090909090909091
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,55,DIRECT ACCOUNTS AND CHAINS HEADQUARTERED OUTSIDE THE REGION (15+ STORES) STOCKING NO LOW PRICE STYLE,"DIRECT ACCOUNTS AND CHAINS HEADQUARTERED OUTSIDE THE REGION
{15 + STORES) STOCKING NO LOW PRICE STYLE",0.9850746268656716
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,56,NAME OF ACCOUNT,NAME OF ACCOUNT,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,57,IND/ LOR VOLUME,"INDILGR
VOLUME",0.8571428571428572
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,58,NO OF STORES,"MO OF
STORES",0.9166666666666666
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,59,NAME OF ACCOUNT,MAME OF ACCOUNT,0.9333333333333333
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,60,IND/ LOR VOLUME,"IND/LOR
VOLUME",1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,61,NO OF STORES,"NO. OF
STORES",0.96
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,62,Rich Oil,|Rich oil,0.8235294117647058
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,63,Super America,Is uper America,0.8571428571428572
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,64,W H Smith,|W H Smith,0.9473684210526316
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,65,7- 11 318 Zon,7-11 318 Zon,1.0
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,66,Dairy Marts,IDairy Marts,0.9565217391304348
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,67,Widman Drugs,Widman Crugs,0.9166666666666666
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,68,STYLE XLS,STYLEXLS,0.9411764705882353
./funsd/testing_data/annotations/82253245_3247.json,./funsd/testing_data/images/82253245_3247.png,69,Page 1 of 3 Pages,Page1 of 3 Pages,0.9696969696969697
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,0,TO:,TO!,0.6666666666666667
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,1,FROM:,FROM:,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,2,SUBJECT:,SUBJECT:,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,5,REGION:,REGION:,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,6,FULL,FULL,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,8,DIVISION:,DIVISION:,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,9,FULL,FULL,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,10,PARTIAL,PARTIAL,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,11,PARTIAL,PARTIAL,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,12,DISTRIBUTION,DISTRIBUTIGH,0.8333333333333334
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,17,17,17,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,19,15,15,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,22,27,i3,0.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,23,15,15,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,24,37,aw,0.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,25,Chevron,Chevron,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,26,Exxon,Esxoon,0.7272727272727273
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,27,Walgreen's,Wailgreen's.,0.9090909090909091
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,33,?,I=3,0.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,35,115,15,0.8
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,37,217,217,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,42,82253362,62253362,0.875
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,43,MAVPROGO,WENPROGANLE,0.42105263157894735
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,44,K. A. Sparrow,K. A. Spamow,0.88
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,45,SUBMISSION DATE,SUBMISSION DATE,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,46,MAY 19 ☐,MAY 18,0.7692307692307692
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,47,JUN 30 ☐,Jums [,0.3076923076923077
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,48,AUG 11 ☐,AUG 11,0.9230769230769231
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,49,SEP 22,SEP22,0.9090909090909091
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,50,J. L. McGinnis,J. L. McGinris,0.9285714285714286
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,52,(ONLY IF PARTIAL REGION CONTINUE WITH DIVISION (S) SCOPE),{ONLY IF PARTIAL REGION CONTINUE WITH DIVISION{S) SCOPE],0.9380530973451328
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,53,DIVISION NAME:,DIVISION NAME:,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,54,DIVISION NAME:,DIVISION NAME:,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,55,DIVISION NAME:,DIVISION NAME:,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,56,DIVISION NAME:,DIVISION NAME:,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,57,DIVISION NAME:,DIVISION NAME:,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,58,DIVISION NAME:,DIVISION NAME:,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,59,# REPS,# REPS,1.0
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,60,# REPS,#REPS,0.9090909090909091
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,61,# REPS,#REPS,0.9090909090909091
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,62,DIRECT ACCOUNTS AND CHAINS HEADQUARTERED WITHIN THE REGION (15+ STORES) STOCKING NO MAVERICK SPECIALS MENTHOL,"DIRECT ACCOUNTS AND CHAINS HEADQUARTERED WITHIN THE REGION
{16+ STORES) STOCKING MO MAVERICK SPECIALS MENTHOL",0.9724770642201834
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,63,NAME OF ACCOUNT,NANEGERcEalnT,0.2857142857142857
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,64,IND/ LOR VOLUME,"TNBECR
VOLUME E",0.6206896551724138
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,68,NO. OF STORES,"NG, OF
STORES",0.8461538461538461
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,70,ACO Texaco,ACOTexaco,0.9473684210526316
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,71,Lone Star,|Lone Star,0.9473684210526316
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,77,106 /4,1064,0.8888888888888888
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,80,319/ 16,J81E,0.19999999999999996
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,85,Neal One Stop,Meals One Stop,0.8888888888888888
./funsd/testing_data/annotations/82253362_3364.json,./funsd/testing_data/images/82253362_3364.png,86,Mini Mart,Mini Mart,1.0
